date,sales,profit,region,state,category,type,caffeination
8/1/2011,243,145,Central,CO,Espresso,Caffe Mocha,Regular
8/1/2011,130,41,Central,CO,Espresso,Decaf Espresso,Decaf
8/1/2011,298,182,Central,IL,Herbal Tea,Chamomile,Decaf
8/1/2011,119,54,Central,IL,Herbal Tea,Lemon,Decaf
8/1/2011,320,197,Central,IL,Herbal Tea,Mint,Decaf
8/1/2011,243,145,Central,IL,Tea,Darjeeling,Regular
8/1/2011,130,41,Central,IL,Tea,Earl Grey,Regular
8/1/2011,463,225,Central,IL,Coffee,Columbian,Regular
8/1/2011,373,207,Central,IL,Coffee,Decaf Irish Cream,Decaf
8/1/2011,681,362,Central,IL,Espresso,Caffe Mocha,Regular
8/1/2011,527,230,Central,IL,Espresso,Decaf Espresso,Decaf
8/1/2011,681,362,Central,IA,Herbal Tea,Chamomile,Decaf
8/1/2011,373,208,Central,IA,Herbal Tea,Lemon,Decaf
8/1/2011,527,230,Central,IA,Tea,Darjeeling,Regular
8/1/2011,626,286,Central,IA,Tea,Earl Grey,Regular
8/1/2011,62,26,Central,IA,Coffee,Amaretto,Regular
8/1/2011,89,21,Central,IA,Coffee,Columbian,Regular
8/1/2011,32,1,Central,IA,Coffee,Decaf Irish Cream,Decaf
8/1/2011,57,25,Central,IA,Espresso,Caffe Mocha,Regular
8/1/2011,43,43,Central,IA,Espresso,Decaf Espresso,Decaf
8/1/2011,150,3,Central,MO,Herbal Tea,Chamomile,Decaf
8/1/2011,138,57,Central,MO,Herbal Tea,Lemon,Decaf
8/1/2011,104,26,Central,MO,Tea,Darjeeling,Regular
8/1/2011,64,12,Central,MO,Tea,Earl Grey,Regular
8/1/2011,85,1,Central,MO,Tea,Green Tea,Regular
8/1/2011,159,37,Central,MO,Coffee,Columbian,Regular
8/1/2011,109,33,Central,MO,Coffee,Decaf Irish Cream,Decaf
8/1/2011,82,40,Central,MO,Espresso,Caffe Mocha,Regular
8/1/2011,79,39,Central,MO,Espresso,Decaf Espresso,Decaf
8/1/2011,41,12,Central,OH,Herbal Tea,Chamomile,Decaf
8/1/2011,55,22,Central,OH,Herbal Tea,Lemon,Decaf
8/1/2011,283,142,Central,OH,Tea,Darjeeling,Regular
8/1/2011,275,142,Central,OH,Tea,Earl Grey,Regular
8/1/2011,108,11,Central,OH,Espresso,Decaf Espresso,Decaf
8/1/2011,107,26,Central,OH,Coffee,Amaretto,Regular
8/1/2011,84,26,Central,OH,Coffee,Columbian,Regular
8/1/2011,88,15,Central,OH,Coffee,Decaf Irish Cream,Decaf
8/1/2011,288,112,Central,OH,Espresso,Caffe Mocha,Regular
8/1/2011,125,57,Central,WI,Herbal Tea,Chamomile,Decaf
8/1/2011,153,87,Central,WI,Herbal Tea,Lemon,Decaf
8/1/2011,89,28,Central,WI,Tea,Darjeeling,Regular
8/1/2011,104,10,Central,WI,Tea,Earl Grey,Regular
8/1/2011,68,25,Central,WI,Espresso,Decaf Espresso,Decaf
8/1/2011,139,29,Central,WI,Coffee,Amaretto,Regular
8/1/2011,314,48,Central,WI,Coffee,Columbian,Regular
8/1/2011,229,101,Central,WI,Coffee,Decaf Irish Cream,Decaf
8/1/2011,224,97,Central,WI,Espresso,Caffe Mocha,Regular
8/1/2011,159,39,East,CT,Herbal Tea,Lemon,Decaf
8/1/2011,109,33,East,CT,Herbal Tea,Mint,Decaf
8/1/2011,82,39,East,CT,Tea,Darjeeling,Regular
8/1/2011,47,17,East,CT,Tea,Green Tea,Regular
8/1/2011,104,11,East,CT,Espresso,Caffe Mocha,Regular
8/1/2011,97,22,East,CT,Espresso,Decaf Espresso,Decaf
8/1/2011,223,104,East,CT,Coffee,Columbian,Regular
8/1/2011,68,25,East,FL,Herbal Tea,Chamomile,Decaf
8/1/2011,139,28,East,FL,Herbal Tea,Lemon,Decaf
8/1/2011,224,97,East,FL,Herbal Tea,Mint,Decaf
8/1/2011,113,61,East,FL,Tea,Darjeeling,Regular
8/1/2011,153,87,East,FL,Tea,Green Tea,Regular
8/1/2011,314,48,East,FL,Espresso,Caffe Mocha,Regular
8/1/2011,229,101,East,FL,Espresso,Decaf Espresso,Decaf
8/1/2011,283,144,East,FL,Coffee,Columbian,Regular
8/1/2011,275,141,East,FL,Coffee,Decaf Irish Cream,Decaf
8/1/2011,108,12,East,MA,Herbal Tea,Lemon,Decaf
8/1/2011,55,22,East,MA,Tea,Darjeeling,Regular
8/1/2011,41,12,East,MA,Tea,Green Tea,Regular
8/1/2011,104,8,East,MA,Espresso,Caffe Mocha,Regular
8/1/2011,288,113,East,MA,Espresso,Regular Espresso,Regular
8/1/2011,658,777,East,MA,Coffee,Columbian,Regular
8/1/2011,85,1,East,NH,Herbal Tea,Lemon,Decaf
8/1/2011,62,28,East,NH,Tea,Darjeeling,Regular
8/1/2011,43,43,East,NH,Tea,Green Tea,Regular
8/1/2011,150,1,East,NH,Espresso,Caffe Mocha,Regular
8/1/2011,64,12,East,NH,Espresso,Regular Espresso,Regular
8/1/2011,150,66,East,NH,Coffee,Amaretto,Regular
8/1/2011,159,61,East,NH,Coffee,Columbian,Regular
8/1/2011,647,316,East,NY,Herbal Tea,Lemon,Decaf
8/1/2011,123,420,East,NY,Herbal Tea,Mint,Decaf
8/1/2011,320,199,East,NY,Tea,Darjeeling,Regular
8/1/2011,298,184,East,NY,Tea,Earl Grey,Regular
8/1/2011,243,145,East,NY,Tea,Green Tea,Regular
8/1/2011,77,392,East,NY,Espresso,Caffe Mocha,Regular
8/1/2011,538,247,East,NY,Espresso,Regular Espresso,Regular
8/1/2011,902,508,East,NY,Coffee,Columbian,Regular
8/1/2011,174,84,South,LA,Herbal Tea,Chamomile,Decaf
8/1/2011,159,39,South,LA,Herbal Tea,Lemon,Decaf
8/1/2011,117,63,South,LA,Coffee,Columbian,Regular
8/1/2011,153,87,South,LA,Coffee,Decaf Irish Cream,Decaf
8/1/2011,104,10,South,LA,Espresso,Caffe Latte,Regular
8/1/2011,125,57,South,LA,Espresso,Caffe Mocha,Regular
8/1/2011,89,29,South,LA,Espresso,Decaf Espresso,Decaf
8/1/2011,62,26,South,NM,Herbal Tea,Chamomile,Decaf
8/1/2011,89,21,South,NM,Herbal Tea,Lemon,Decaf
8/1/2011,159,61,South,NM,Coffee,Columbian,Regular
8/1/2011,138,58,South,NM,Coffee,Decaf Irish Cream,Decaf
8/1/2011,64,11,South,NM,Espresso,Caffe Latte,Regular
8/1/2011,150,3,South,NM,Espresso,Caffe Mocha,Regular
8/1/2011,104,25,South,NM,Espresso,Decaf Espresso,Decaf
8/1/2011,139,28,South,OK,Herbal Tea,Chamomile,Decaf
8/1/2011,314,47,South,OK,Herbal Tea,Lemon,Decaf
8/1/2011,154,73,South,OK,Coffee,Columbian,Regular
8/1/2011,55,22,South,OK,Coffee,Decaf Irish Cream,Decaf
8/1/2011,275,141,South,OK,Espresso,Caffe Latte,Regular
8/1/2011,41,14,South,OK,Espresso,Caffe Mocha,Regular
8/1/2011,283,142,South,OK,Espresso,Decaf Espresso,Decaf
8/1/2011,107,26,South,TX,Herbal Tea,Chamomile,Decaf
8/1/2011,84,26,South,TX,Herbal Tea,Lemon,Decaf
8/1/2011,672,345,South,TX,Coffee,Columbian,Regular
8/1/2011,119,54,South,TX,Coffee,Decaf Irish Cream,Decaf
8/1/2011,130,41,South,TX,Espresso,Caffe Latte,Regular
8/1/2011,298,184,South,TX,Espresso,Caffe Mocha,Regular
8/1/2011,243,145,South,TX,Espresso,Decaf Espresso,Decaf
8/1/2011,150,3,West,UT,Tea,Darjeeling,Regular
8/1/2011,104,26,West,UT,Tea,Earl Grey,Regular
8/1/2011,64,12,West,UT,Tea,Green Tea,Regular
8/1/2011,150,68,West,UT,Herbal Tea,Chamomile,Decaf
8/1/2011,159,61,West,UT,Herbal Tea,Lemon,Decaf
8/1/2011,138,57,West,UT,Herbal Tea,Mint,Decaf
8/1/2011,109,33,West,UT,Coffee,Amaretto,Regular
8/1/2011,97,21,West,UT,Coffee,Columbian,Regular
8/1/2011,159,37,West,UT,Coffee,Decaf Irish Cream,Decaf
8/1/2011,79,39,West,UT,Espresso,Caffe Latte,Regular
8/1/2011,174,86,West,UT,Espresso,Caffe Mocha,Regular
8/1/2011,82,39,West,UT,Espresso,Decaf Espresso,Decaf
8/1/2011,298,184,West,CA,Tea,Darjeeling,Regular
8/1/2011,243,145,West,CA,Tea,Earl Grey,Regular
8/1/2011,130,41,West,CA,Tea,Green Tea,Regular
8/1/2011,320,197,West,CA,Herbal Tea,Chamomile,Decaf
8/1/2011,672,344,West,CA,Herbal Tea,Lemon,Decaf
8/1/2011,119,52,West,CA,Herbal Tea,Mint,Decaf
8/1/2011,86,192,West,CA,Coffee,Amaretto,Regular
8/1/2011,902,508,West,CA,Coffee,Columbian,Regular
8/1/2011,165,189,West,CA,Coffee,Decaf Irish Cream,Decaf
8/1/2011,527,230,West,CA,Espresso,Caffe Latte,Regular
8/1/2011,408,69,West,CA,Espresso,Caffe Mocha,Regular
8/1/2011,681,362,West,CA,Espresso,Decaf Espresso,Decaf
8/1/2011,681,362,West,NV,Tea,Darjeeling,Regular
8/1/2011,527,230,West,NV,Tea,Earl Grey,Regular
8/1/2011,21,558,West,NV,Tea,Green Tea,Regular
8/1/2011,408,68,West,NV,Herbal Tea,Chamomile,Decaf
8/1/2011,463,225,West,NV,Herbal Tea,Lemon,Decaf
8/1/2011,373,207,West,NV,Herbal Tea,Mint,Decaf
8/1/2011,85,1,West,NV,Coffee,Columbian,Regular
8/1/2011,89,22,West,NV,Coffee,Decaf Irish Cream,Decaf
8/1/2011,43,44,West,NV,Espresso,Caffe Latte,Regular
8/1/2011,62,26,West,NV,Espresso,Caffe Mocha,Regular
8/1/2011,57,23,West,NV,Espresso,Decaf Espresso,Decaf
8/1/2011,41,12,West,OR,Tea,Darjeeling,Regular
8/1/2011,283,144,West,OR,Tea,Earl Grey,Regular
8/1/2011,275,141,West,OR,Tea,Green Tea,Regular
8/1/2011,61,26,West,OR,Herbal Tea,Chamomile,Decaf
8/1/2011,154,73,West,OR,Herbal Tea,Lemon,Decaf
8/1/2011,88,15,West,OR,Coffee,Amaretto,Regular
8/1/2011,113,11,West,OR,Coffee,Columbian,Regular
8/1/2011,84,26,West,OR,Coffee,Decaf Irish Cream,Decaf
8/1/2011,108,12,West,OR,Espresso,Caffe Latte,Regular
8/1/2011,107,26,West,OR,Espresso,Caffe Mocha,Regular
8/1/2011,288,112,West,OR,Espresso,Decaf Espresso,Decaf
8/1/2011,125,58,West,WA,Tea,Darjeeling,Regular
8/1/2011,89,28,West,WA,Tea,Earl Grey,Regular
8/1/2011,104,11,West,WA,Tea,Green Tea,Regular
8/1/2011,223,104,West,WA,Herbal Tea,Chamomile,Decaf
8/1/2011,117,62,West,WA,Herbal Tea,Lemon,Decaf
8/1/2011,209,105,West,WA,Coffee,Columbian,Regular
8/1/2011,314,47,West,WA,Coffee,Decaf Irish Cream,Decaf
8/1/2011,68,23,West,WA,Espresso,Caffe Latte,Regular
8/1/2011,139,28,West,WA,Espresso,Caffe Mocha,Regular
8/1/2011,224,98,West,WA,Espresso,Decaf Espresso,Decaf
9/1/2011,330,129,Central,CO,Herbal Tea,Chamomile,Decaf
9/1/2011,134,3,Central,CO,Herbal Tea,Lemon,Decaf
9/1/2011,133,40,Central,CO,Herbal Tea,Mint,Decaf
9/1/2011,109,10,Central,CO,Tea,Darjeeling,Regular
9/1/2011,120,37,Central,CO,Tea,Earl Grey,Regular
9/1/2011,149,70,Central,CO,Tea,Green Tea,Regular
9/1/2011,322,199,Central,CO,Coffee,Amaretto,Regular
9/1/2011,141,62,Central,CO,Coffee,Columbian,Regular
9/1/2011,261,157,Central,CO,Coffee,Decaf Irish Cream,Decaf
9/1/2011,212,125,Central,CO,Espresso,Caffe Mocha,Regular
9/1/2011,160,58,Central,CO,Espresso,Decaf Espresso,Decaf
9/1/2011,322,197,Central,IL,Herbal Tea,Chamomile,Decaf
9/1/2011,141,64,Central,IL,Herbal Tea,Lemon,Decaf
9/1/2011,261,157,Central,IL,Herbal Tea,Mint,Decaf
9/1/2011,212,125,Central,IL,Tea,Darjeeling,Regular
9/1/2011,160,59,Central,IL,Tea,Earl Grey,Regular
9/1/2011,412,191,Central,IL,Coffee,Columbian,Regular
9/1/2011,318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
9/1/2011,628,326,Central,IL,Espresso,Caffe Mocha,Regular
9/1/2011,531,230,Central,IL,Espresso,Decaf Espresso,Decaf
9/1/2011,628,326,Central,IA,Herbal Tea,Chamomile,Decaf
9/1/2011,318,171,Central,IA,Herbal Tea,Lemon,Decaf
9/1/2011,531,230,Central,IA,Tea,Darjeeling,Regular
9/1/2011,716,331,Central,IA,Tea,Earl Grey,Regular
9/1/2011,46,47,Central,IA,Espresso,Decaf Espresso,Decaf
9/1/2011,51,19,Central,IA,Coffee,Amaretto,Regular
9/1/2011,77,10,Central,IA,Coffee,Columbian,Regular
9/1/2011,37,4,Central,IA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,62,27,Central,IA,Espresso,Caffe Mocha,Regular
9/1/2011,113,10,Central,MO,Herbal Tea,Chamomile,Decaf
9/1/2011,123,65,Central,MO,Herbal Tea,Lemon,Decaf
9/1/2011,97,19,Central,MO,Tea,Darjeeling,Regular
9/1/2011,58,18,Central,MO,Tea,Earl Grey,Regular
9/1/2011,97,3,Central,MO,Tea,Green Tea,Regular
9/1/2011,84,40,Central,MO,Espresso,Decaf Espresso,Decaf
9/1/2011,160,37,Central,MO,Coffee,Columbian,Regular
9/1/2011,145,50,Central,MO,Coffee,Decaf Irish Cream,Decaf
9/1/2011,115,61,Central,MO,Espresso,Caffe Mocha,Regular
9/1/2011,53,21,Central,OH,Herbal Tea,Chamomile,Decaf
9/1/2011,77,34,Central,OH,Herbal Tea,Lemon,Decaf
9/1/2011,265,129,Central,OH,Tea,Darjeeling,Regular
9/1/2011,245,120,Central,OH,Tea,Earl Grey,Regular
9/1/2011,109,9,Central,OH,Espresso,Decaf Espresso,Decaf
9/1/2011,133,42,Central,OH,Coffee,Amaretto,Regular
9/1/2011,114,43,Central,OH,Coffee,Columbian,Regular
9/1/2011,134,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
9/1/2011,330,129,Central,OH,Espresso,Caffe Mocha,Regular
9/1/2011,161,79,Central,WI,Herbal Tea,Chamomile,Decaf
9/1/2011,134,74,Central,WI,Herbal Tea,Lemon,Decaf
9/1/2011,120,46,Central,WI,Tea,Darjeeling,Regular
9/1/2011,159,3,Central,WI,Tea,Earl Grey,Regular
9/1/2011,81,31,Central,WI,Espresso,Decaf Espresso,Decaf
9/1/2011,159,34,Central,WI,Coffee,Amaretto,Regular
9/1/2011,238,24,Central,WI,Coffee,Columbian,Regular
9/1/2011,212,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
9/1/2011,194,79,Central,WI,Espresso,Caffe Mocha,Regular
9/1/2011,160,36,East,CT,Herbal Tea,Lemon,Decaf
9/1/2011,145,49,East,CT,Herbal Tea,Mint,Decaf
9/1/2011,115,61,East,CT,Tea,Darjeeling,Regular
9/1/2011,61,25,East,CT,Tea,Green Tea,Regular
9/1/2011,159,3,East,CT,Espresso,Caffe Mocha,Regular
9/1/2011,120,34,East,CT,Espresso,Decaf Espresso,Decaf
9/1/2011,275,135,East,CT,Coffee,Columbian,Regular
9/1/2011,81,31,East,FL,Herbal Tea,Chamomile,Decaf
9/1/2011,159,36,East,FL,Herbal Tea,Lemon,Decaf
9/1/2011,194,79,East,FL,Herbal Tea,Mint,Decaf
9/1/2011,93,47,East,FL,Tea,Darjeeling,Regular
9/1/2011,134,73,East,FL,Tea,Green Tea,Regular
9/1/2011,238,25,East,FL,Espresso,Caffe Mocha,Regular
9/1/2011,212,86,East,FL,Espresso,Decaf Espresso,Decaf
9/1/2011,265,128,East,FL,Coffee,Columbian,Regular
9/1/2011,245,120,East,FL,Coffee,Decaf Irish Cream,Decaf
9/1/2011,109,9,East,MA,Herbal Tea,Lemon,Decaf
9/1/2011,77,34,East,MA,Tea,Darjeeling,Regular
9/1/2011,53,19,East,MA,Tea,Green Tea,Regular
9/1/2011,104,46,East,MA,Espresso,Caffe Mocha,Regular
9/1/2011,330,129,East,MA,Espresso,Regular Espresso,Regular
9/1/2011,614,690,East,MA,Coffee,Columbian,Regular
9/1/2011,97,3,East,NH,Herbal Tea,Lemon,Decaf
9/1/2011,51,18,East,NH,Tea,Darjeeling,Regular
9/1/2011,46,46,East,NH,Tea,Green Tea,Regular
9/1/2011,113,10,East,NH,Espresso,Caffe Mocha,Regular
9/1/2011,58,18,East,NH,Espresso,Regular Espresso,Regular
9/1/2011,128,49,East,NH,Coffee,Amaretto,Regular
9/1/2011,148,50,East,NH,Coffee,Columbian,Regular
9/1/2011,577,137,East,NY,Herbal Tea,Lemon,Decaf
9/1/2011,119,353,East,NY,Herbal Tea,Mint,Decaf
9/1/2011,261,157,East,NY,Tea,Darjeeling,Regular
9/1/2011,322,197,East,NY,Tea,Earl Grey,Regular
9/1/2011,212,125,East,NY,Tea,Green Tea,Regular
9/1/2011,72,292,East,NY,Espresso,Caffe Mocha,Regular
9/1/2011,604,332,East,NY,Espresso,Regular Espresso,Regular
9/1/2011,842,463,East,NY,Coffee,Columbian,Regular
9/1/2011,169,82,South,LA,Herbal Tea,Chamomile,Decaf
9/1/2011,160,37,South,LA,Herbal Tea,Lemon,Decaf
9/1/2011,127,68,South,LA,Coffee,Columbian,Regular
9/1/2011,134,74,South,LA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,159,3,South,LA,Espresso,Caffe Latte,Regular
9/1/2011,161,79,South,LA,Espresso,Caffe Mocha,Regular
9/1/2011,120,46,South,LA,Espresso,Decaf Espresso,Decaf
9/1/2011,51,19,South,NM,Herbal Tea,Chamomile,Decaf
9/1/2011,77,12,South,NM,Herbal Tea,Lemon,Decaf
9/1/2011,148,50,South,NM,Coffee,Columbian,Regular
9/1/2011,123,65,South,NM,Coffee,Decaf Irish Cream,Decaf
9/1/2011,58,18,South,NM,Espresso,Caffe Latte,Regular
9/1/2011,113,12,South,NM,Espresso,Caffe Mocha,Regular
9/1/2011,97,19,South,NM,Espresso,Decaf Espresso,Decaf
9/1/2011,159,36,South,OK,Herbal Tea,Chamomile,Decaf
9/1/2011,238,24,South,OK,Herbal Tea,Lemon,Decaf
9/1/2011,149,70,South,OK,Coffee,Columbian,Regular
9/1/2011,77,34,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/2011,245,122,South,OK,Espresso,Caffe Latte,Regular
9/1/2011,53,19,South,OK,Espresso,Caffe Mocha,Regular
9/1/2011,265,129,South,OK,Espresso,Decaf Espresso,Decaf
9/1/2011,133,40,South,TX,Herbal Tea,Chamomile,Decaf
9/1/2011,114,42,South,TX,Herbal Tea,Lemon,Decaf
9/1/2011,582,292,South,TX,Coffee,Columbian,Regular
9/1/2011,141,62,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/2011,160,58,South,TX,Espresso,Caffe Latte,Regular
9/1/2011,322,199,South,TX,Espresso,Caffe Mocha,Regular
9/1/2011,212,126,South,TX,Espresso,Decaf Espresso,Decaf
9/1/2011,113,10,West,UT,Tea,Darjeeling,Regular
9/1/2011,97,18,West,UT,Tea,Earl Grey,Regular
9/1/2011,58,19,West,UT,Tea,Green Tea,Regular
9/1/2011,128,50,West,UT,Herbal Tea,Chamomile,Decaf
9/1/2011,148,50,West,UT,Herbal Tea,Lemon,Decaf
9/1/2011,123,67,West,UT,Herbal Tea,Mint,Decaf
9/1/2011,145,49,West,UT,Coffee,Amaretto,Regular
9/1/2011,120,33,West,UT,Coffee,Columbian,Regular
9/1/2011,160,36,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/2011,84,40,West,UT,Espresso,Caffe Latte,Regular
9/1/2011,169,83,West,UT,Espresso,Caffe Mocha,Regular
9/1/2011,115,59,West,UT,Espresso,Decaf Espresso,Decaf
9/1/2011,322,199,West,CA,Tea,Darjeeling,Regular
9/1/2011,212,125,West,CA,Tea,Earl Grey,Regular
9/1/2011,160,58,West,CA,Tea,Green Tea,Regular
9/1/2011,261,156,West,CA,Herbal Tea,Chamomile,Decaf
9/1/2011,582,291,West,CA,Herbal Tea,Lemon,Decaf
9/1/2011,141,64,West,CA,Herbal Tea,Mint,Decaf
9/1/2011,116,110,West,CA,Coffee,Amaretto,Regular
9/1/2011,842,465,West,CA,Coffee,Columbian,Regular
9/1/2011,147,178,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,531,232,West,CA,Espresso,Caffe Latte,Regular
9/1/2011,309,39,West,CA,Espresso,Caffe Mocha,Regular
9/1/2011,628,326,West,CA,Espresso,Decaf Espresso,Decaf
9/1/2011,628,328,West,NV,Tea,Darjeeling,Regular
9/1/2011,531,232,West,NV,Tea,Earl Grey,Regular
9/1/2011,20,638,West,NV,Tea,Green Tea,Regular
9/1/2011,309,39,West,NV,Herbal Tea,Chamomile,Decaf
9/1/2011,412,191,West,NV,Herbal Tea,Lemon,Decaf
9/1/2011,318,171,West,NV,Herbal Tea,Mint,Decaf
9/1/2011,97,3,West,NV,Coffee,Columbian,Regular
9/1/2011,77,10,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/2011,46,47,West,NV,Espresso,Caffe Latte,Regular
9/1/2011,51,18,West,NV,Espresso,Caffe Mocha,Regular
9/1/2011,62,25,West,NV,Espresso,Decaf Espresso,Decaf
9/1/2011,53,19,West,OR,Tea,Darjeeling,Regular
9/1/2011,265,129,West,OR,Tea,Earl Grey,Regular
9/1/2011,245,120,West,OR,Tea,Green Tea,Regular
9/1/2011,65,25,West,OR,Herbal Tea,Chamomile,Decaf
9/1/2011,149,70,West,OR,Herbal Tea,Lemon,Decaf
9/1/2011,134,4,West,OR,Coffee,Amaretto,Regular
9/1/2011,146,27,West,OR,Coffee,Columbian,Regular
9/1/2011,114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/2011,109,9,West,OR,Espresso,Caffe Latte,Regular
9/1/2011,133,42,West,OR,Espresso,Caffe Mocha,Regular
9/1/2011,330,129,West,OR,Espresso,Decaf Espresso,Decaf
9/1/2011,161,80,West,WA,Tea,Darjeeling,Regular
9/1/2011,120,46,West,WA,Tea,Earl Grey,Regular
9/1/2011,159,3,West,WA,Tea,Green Tea,Regular
9/1/2011,275,135,West,WA,Herbal Tea,Chamomile,Decaf
9/1/2011,127,70,West,WA,Herbal Tea,Lemon,Decaf
9/1/2011,178,83,West,WA,Coffee,Columbian,Regular
9/1/2011,238,24,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/2011,81,31,West,WA,Espresso,Caffe Latte,Regular
9/1/2011,159,34,West,WA,Espresso,Caffe Mocha,Regular
9/1/2011,194,79,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2011,343,137,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/2011,130,7,Central,CO,Herbal Tea,Lemon,Decaf
10/1/2011,131,39,Central,CO,Herbal Tea,Mint,Decaf
10/1/2011,128,19,Central,CO,Tea,Darjeeling,Regular
10/1/2011,126,40,Central,CO,Tea,Earl Grey,Regular
10/1/2011,218,110,Central,CO,Tea,Green Tea,Regular
10/1/2011,199,117,Central,CO,Espresso,Caffe Mocha,Regular
10/1/2011,194,83,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/2011,322,197,Central,CO,Coffee,Amaretto,Regular
10/1/2011,96,40,Central,CO,Coffee,Columbian,Regular
10/1/2011,282,172,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/2011,322,197,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/2011,96,40,Central,IL,Herbal Tea,Lemon,Decaf
10/1/2011,282,172,Central,IL,Herbal Tea,Mint,Decaf
10/1/2011,199,116,Central,IL,Tea,Darjeeling,Regular
10/1/2011,194,82,Central,IL,Tea,Earl Grey,Regular
10/1/2011,637,332,Central,IL,Espresso,Caffe Mocha,Regular
10/1/2011,509,221,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/2011,391,178,Central,IL,Coffee,Columbian,Regular
10/1/2011,318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/2011,637,332,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/2011,318,169,Central,IA,Herbal Tea,Lemon,Decaf
10/1/2011,509,221,Central,IA,Tea,Darjeeling,Regular
10/1/2011,604,272,Central,IA,Tea,Earl Grey,Regular
10/1/2011,62,27,Central,IA,Espresso,Caffe Mocha,Regular
10/1/2011,46,46,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/2011,55,22,Central,IA,Coffee,Amaretto,Regular
10/1/2011,72,10,Central,IA,Coffee,Columbian,Regular
10/1/2011,25,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/2011,116,9,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/2011,116,39,Central,MO,Herbal Tea,Lemon,Decaf
10/1/2011,98,19,Central,MO,Tea,Darjeeling,Regular
10/1/2011,60,16,Central,MO,Tea,Earl Grey,Regular
10/1/2011,82,4,Central,MO,Tea,Green Tea,Regular
10/1/2011,106,53,Central,MO,Espresso,Caffe Mocha,Regular
10/1/2011,84,42,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/2011,189,52,Central,MO,Coffee,Columbian,Regular
10/1/2011,151,52,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/2011,56,24,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/2011,70,30,Central,OH,Herbal Tea,Lemon,Decaf
10/1/2011,218,96,Central,OH,Tea,Darjeeling,Regular
10/1/2011,232,113,Central,OH,Tea,Earl Grey,Regular
10/1/2011,343,137,Central,OH,Espresso,Caffe Mocha,Regular
10/1/2011,128,18,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/2011,131,39,Central,OH,Coffee,Amaretto,Regular
10/1/2011,114,42,Central,OH,Coffee,Columbian,Regular
10/1/2011,130,7,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/2011,169,85,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/2011,126,67,Central,WI,Herbal Tea,Lemon,Decaf
10/1/2011,120,45,Central,WI,Tea,Darjeeling,Regular
10/1/2011,153,0,Central,WI,Tea,Earl Grey,Regular
10/1/2011,185,71,Central,WI,Espresso,Caffe Mocha,Regular
10/1/2011,54,15,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/2011,134,22,Central,WI,Coffee,Amaretto,Regular
10/1/2011,245,27,Central,WI,Coffee,Columbian,Regular
10/1/2011,215,91,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/2011,189,50,East,CT,Herbal Tea,Lemon,Decaf
10/1/2011,151,52,East,CT,Herbal Tea,Mint,Decaf
10/1/2011,106,53,East,CT,Tea,Darjeeling,Regular
10/1/2011,64,27,East,CT,Tea,Green Tea,Regular
10/1/2011,153,1,East,CT,Espresso,Caffe Mocha,Regular
10/1/2011,118,31,East,CT,Espresso,Decaf Espresso,Decaf
10/1/2011,334,171,East,CT,Coffee,Columbian,Regular
10/1/2011,54,15,East,FL,Herbal Tea,Chamomile,Decaf
10/1/2011,134,24,East,FL,Herbal Tea,Lemon,Decaf
10/1/2011,185,71,East,FL,Herbal Tea,Mint,Decaf
10/1/2011,100,52,East,FL,Tea,Darjeeling,Regular
10/1/2011,126,68,East,FL,Tea,Green Tea,Regular
10/1/2011,245,27,East,FL,Espresso,Caffe Mocha,Regular
10/1/2011,215,89,East,FL,Espresso,Decaf Espresso,Decaf
10/1/2011,218,95,East,FL,Coffee,Columbian,Regular
10/1/2011,232,113,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/2011,128,19,East,MA,Herbal Tea,Lemon,Decaf
